,Unnamed: 0,school,team,city,state_province,primary_conference,ncaa,team_page,svg_url
147,147,Northwestern State University of Louisiana,Demons,Natchitoches,LA,Southland Conference,1,/wiki/Northwestern_State_Demons_and_Lady_Demons,https://upload.wikimedia.org/wikipedia/en/3/3d/Northwestern_State_Demons_logo.svg
148,148,Northwestern University,Wildcats,Evanston,IL,Big Ten Conference,1,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
149,149,Oakland University,Golden Grizzlies,Rochester,MI,Horizon League,1,/wiki/Oakland_Golden_Grizzlies,https://upload.wikimedia.org/wikipedia/en/8/86/Oakland_Golden_Grizzlies_logo.svg
150,150,Oklahoma State University–Stillwater,Cowboys,Stillwater,OK,Big 12 Conference,1,/wiki/Wyoming_Cowboys_and_Cowgirls,https://upload.wikimedia.org/wikipedia/commons/9/91/Wyoming_Athletics_logo.svg
151,151,Old Dominion University,Monarchs,Norfolk,VA,Conference USA,1,/wiki/Old_Dominion_Monarchs_and_Lady_Monarchs,https://upload.wikimedia.org/wikipedia/en/b/b4/Old_Dominion_Athletics_logo.svg
152,152,Oral Roberts University,Golden Eagles,Tulsa,OK,Summit League,1,/wiki/Southern_Miss_Golden_Eagles,https://upload.wikimedia.org/wikipedia/en/5/5d/Southern_Miss_Athletics_logo.svg
153,153,Oregon State University,Beavers,Corvallis,OR,Pac-12 Conference,1,/wiki/Oregon_State_Beavers,https://upload.wikimedia.org/wikipedia/en/1/1b/Oregon_State_Beavers_logo.svg
154,154,Pepperdine University,Waves,Malibu,CA,West Coast Conference,1,/wiki/Pepperdine_Waves,https://upload.wikimedia.org/wikipedia/commons/f/f2/Pepperdine_Waves_logo.svg
155,155,Portland State University,Vikings,Portland,OR,Big Sky Conference,1,/wiki/Portland_State_Vikings,https://upload.wikimedia.org/wikipedia/commons/4/48/Portland_State_Vikings_logo.svg
156,156,Prairie View A&M University,Panthers,Prairie View,TX,Southwestern Athletic Conference,1,/wiki/Milwaukee_Panthers,https://upload.wikimedia.org/wikipedia/commons/3/36/Milwaukee_Panthers_letter_logo.svg
157,157,Presbyterian College,Blue Hose,Clinton,SC,Big South Conference,1,/wiki/Presbyterian_Blue_Hose,https://upload.wikimedia.org/wikipedia/commons/9/93/Presbyterian_College_logo.svg
158,158,Princeton University,Tigers,Princeton,NJ,Ivy League,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
159,159,Providence College,Friars,Providence,RI,Big East Conference,1,/wiki/Providence_Friars,https://upload.wikimedia.org/wikipedia/en/9/9d/Providence_Friars_logo.svg
160,160,Purdue University,Boilermakers,West Lafayette,IN,Big Ten Conference,1,/wiki/Purdue_Boilermakers,https://upload.wikimedia.org/wikipedia/commons/3/35/Purdue_Boilermakers_logo.svg
161,161,Purdue University Fort Wayne,Mastodons,Fort Wayne,IN,Horizon League,1,/wiki/Purdue_Fort_Wayne_Mastodons,https://upload.wikimedia.org/wikipedia/en/1/14/Purdue_Fort_Wayne_Mastodons_logo.svg
162,162,Quinnipiac University,Bobcats,Hamden,CT,Metro Atlantic Athletic Conference,1,/wiki/Ohio_Bobcats,https://upload.wikimedia.org/wikipedia/en/7/78/Ohio_Bobcats_logo.svg
163,163,Radford University,Highlanders,Radford,VA,Big South Conference,1,/wiki/UC_Riverside_Highlanders,https://upload.wikimedia.org/wikipedia/commons/2/21/UC_Riverside_Highlanders_logo.svg
164,164,Rider University,Broncs,Lawrenceville,NJ,Metro Atlantic Athletic Conference,1,/wiki/Rider_Broncs,https://upload.wikimedia.org/wikipedia/en/6/62/Rider_Broncs.svg
165,165,Robert Morris University,Colonials,Moon,PA,Horizon League,1,/wiki/George_Washington_Colonials,https://upload.wikimedia.org/wikipedia/commons/a/aa/George_Washington_Colonials_logo.svg
166,166,Rutgers University–New Brunswick,Scarlet Knights,New Brunswick,NJ,Big Ten Conference,1,/wiki/Rutgers_Scarlet_Knights,https://upload.wikimedia.org/wikipedia/commons/b/b6/Rutgers_Scarlet_Knights_logo.svg
167,167,Sacred Heart University,Pioneers,Fairfield,CT,Northeast Conference,1,/wiki/Denver_Pioneers,https://upload.wikimedia.org/wikipedia/commons/6/69/Denver_Pioneers_logo.svg
168,168,Saint Bonaventure University,Bonnies,Saint Bonaventure,NY,Atlantic 10 Conference,1,/wiki/St._Bonaventure_Bonnies,https://upload.wikimedia.org/wikipedia/en/9/9c/St._Bonaventure_Bonnies_logo.svg
169,169,Saint Francis College,Terriers,New York,NY,Northeast Conference,1,/wiki/Wofford_Terriers,https://upload.wikimedia.org/wikipedia/en/5/5b/Wofford_Terriers_logo.svg
170,170,Saint Francis University,Red Flash,Loretto,PA,Northeast Conference,1,/wiki/Saint_Francis_Red_Flash,https://upload.wikimedia.org/wikipedia/commons/1/10/Saint_Francis_Red_Flash_logo.svg
171,171,Saint John's University,Red Storm,New York,NY,Big East Conference,1,/wiki/St._John%27s_Red_Storm,https://upload.wikimedia.org/wikipedia/commons/6/62/St._John%27s_Red_Storm_logo.svg
172,172,Saint Joseph's University,Hawks,Philadelphia,PA,Atlantic 10 Conference,1,/wiki/UMES_Hawks,https://upload.wikimedia.org/wikipedia/en/6/65/Maryland_Eastern_Shore_Hawks_logo.svg
173,173,Saint Louis University,Billikens,Saint Louis,MO,Atlantic 10 Conference,1,/wiki/Saint_Louis_Billikens,https://upload.wikimedia.org/wikipedia/en/0/03/Saint_Louis_Billikens_logo.svg
174,174,Saint Mary's College of California,Gaels,Moraga,CA,West Coast Conference,1,/wiki/Saint_Mary%27s_Gaels,https://upload.wikimedia.org/wikipedia/commons/7/7c/Saint_Mary%27s_College_Gaels_logo.svg
175,175,Saint Peter's University,Peacocks,Jersey City,NJ,Metro Atlantic Athletic Conference,1,/wiki/Saint_Peter%27s_Peacocks,https://upload.wikimedia.org/wikipedia/en/9/97/Saint_Peter%27s_Peacocks_logo.svg
176,176,Samford University,Bulldogs,Homewood,AL,Southern Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
177,177,Sam Houston State University,Bearkats,Huntsvile,TX,Western Athletic Conference,1,/wiki/Sam_Houston_State_Bearkats,https://upload.wikimedia.org/wikipedia/en/d/de/SHSU_athletics_logo.svg
178,178,San Diego State University,Aztecs,San Diego,CA,Mountain West Conference,1,/wiki/San_Diego_State_Aztecs,https://upload.wikimedia.org/wikipedia/commons/7/7c/San_Diego_State_Aztecs_logo.svg
179,179,San Jose State University,Spartans,San Jose,CA,Mountain West Conference,1,/wiki/USC_Upstate_Spartans,https://upload.wikimedia.org/wikipedia/commons/8/8e/USC_Upstate_Spartans_logo.svg
180,180,Santa Clara University,Broncos,Santa Clara,CA,West Coast Conference,1,/wiki/Western_Michigan_Broncos,https://upload.wikimedia.org/wikipedia/en/b/b0/Western_Michigan_Broncos_%282021%29_logo.svg
181,181,Seattle University,Redhawks,Seattle,WA,Western Athletic Conference,1,/wiki/Southeast_Missouri_State_Redhawks,https://upload.wikimedia.org/wikipedia/en/b/b6/SEMO_Redhawks_logo.png
182,182,Seton Hall University,Pirates,South Orange,NJ,Big East Conference,1,/wiki/Seton_Hall_Pirates,https://upload.wikimedia.org/wikipedia/en/e/e1/Seton_Hall_Pirates_logo.svg
183,183,Siena College,Saints,Loudonville,NY,Metro Atlantic Athletic Conference,1,/wiki/Siena_Saints,https://upload.wikimedia.org/wikipedia/en/7/78/Siena_Saints_logo.svg
184,184,South Carolina State University,Bulldogs,Orangeburg,SC,Mid-Eastern Athletic Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
185,185,South Dakota State University,Jackrabbits,Brookings,SD,Summit League,1,/wiki/South_Dakota_State_Jackrabbits,https://upload.wikimedia.org/wikipedia/en/2/25/South_Dakota_State_Jackrabbits_logo.svg
186,186,Southeastern Louisiana University,Lions,Hammond,LA,Southland Conference,1,/wiki/Texas_A%26M%E2%80%93Commerce_Lions,https://upload.wikimedia.org/wikipedia/en/f/f8/Texas_A%26M%E2%80%93Commerce_Lions_logo.svg
187,187,Southeast Missouri State University,Redhawks,Cape Girardeau,MO,Ohio Valley Conference,1,/wiki/Southeast_Missouri_State_Redhawks,https://upload.wikimedia.org/wikipedia/en/b/b6/SEMO_Redhawks_logo.png
188,188,Southern University and A&M College,Jaguars,Baton Rouge,LA,Southwestern Athletic Conference,1,/wiki/South_Alabama_Jaguars,
189,189,Southern Illinois University Carbondale,Salukis,Carbondale,IL,Missouri Valley Conference,1,/wiki/Southern_Illinois_Salukis,https://upload.wikimedia.org/wikipedia/en/9/9f/Southern_Illinois_Salukis_logo.svg
190,190,Southern Illinois University Edwardsville,Cougars,Edwardsville,IL,Ohio Valley Conference,1,/wiki/Washington_State_Cougars,https://upload.wikimedia.org/wikipedia/en/0/07/Washington_State_Cougars_logo.svg
191,191,Southern Methodist University,Mustangs,University Park,TX,American Athletic Conference,1,/wiki/SMU_Mustangs,https://upload.wikimedia.org/wikipedia/commons/3/33/SMU_Mustang_logo.svg
192,192,Southern Utah University,Thunderbirds,Cedar City,UT,Western Athletic Conference,1,/wiki/Southern_Utah_Thunderbirds,https://upload.wikimedia.org/wikipedia/en/e/e7/Southern_Utah_Thunderbirds_logo.svg
193,193,State University of Iowa,Hawkeyes,Iowa City,IA,Big Ten Conference,1,/wiki/Iowa_Hawkeyes,https://upload.wikimedia.org/wikipedia/en/7/7b/Iowa_Hawkeyes_logo.svg
194,194,State University of New York at Albany,Great Danes,Albany,NY,America East Conference,1,/wiki/Albany_Great_Danes,https://upload.wikimedia.org/wikipedia/en/c/c7/UAlbany_Great_Danes_logo.svg
195,195,State University of New York at Binghamton,Bearcats,Vestal,NY,America East Conference,1,/wiki/Cincinnati_Bearcats,https://upload.wikimedia.org/wikipedia/commons/2/2c/Cincinnati_Bearcats_logo.svg
196,196,State University of New York at Buffalo,Bulls,Buffalo,NY,Mid-American Conference,1,/wiki/South_Florida_Bulls,https://upload.wikimedia.org/wikipedia/en/c/c1/South_Florida_Bulls_logo.svg
197,197,State University of New York at Stony Brook,Seawolves,Stony Brook,NY,Colonial Athletic Association,1,/wiki/Stony_Brook_Seawolves,https://upload.wikimedia.org/wikipedia/en/3/35/Stony_Brook_Seawolves_logo.svg
198,198,Stephen F. Austin State University,Lumberjacks,Nacogdoches,TX,Western Athletic Conference,1,/wiki/Stephen_F._Austin_Lumberjacks_and_Ladyjacks,https://upload.wikimedia.org/wikipedia/en/5/5a/Stephen_F._Austin_Athletics_logo.svg
199,199,Stetson University,Hatters,DeLand,FL,ASUN Conference,1,/wiki/Stetson_Hatters,https://upload.wikimedia.org/wikipedia/en/1/17/Stetson_Hatters_logo_%282018%29.png
200,200,Syracuse University,Orange,Syracuse,NY,Atlantic Coast Conference,1,"/wiki/Orange,_California",
201,201,Temple University,Owls,Philadelphia,PA,American Athletic Conference,1,,
202,202,Tennessee State University,Tigers,Nashville,TN,Ohio Valley Conference,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
203,203,Tennessee Technological University,Golden Eagles,Cookeville,TN,Ohio Valley Conference,1,/wiki/Southern_Miss_Golden_Eagles,https://upload.wikimedia.org/wikipedia/en/5/5d/Southern_Miss_Athletics_logo.svg
204,204,Texas A&M University,Aggies,College Station,TX,Southeastern Conference,1,/wiki/Utah_State_Aggies,https://upload.wikimedia.org/wikipedia/commons/5/59/Utah_State_Aggies_logo.svg
205,205,Texas A&M University–Corpus Christi,Islanders,Corpus Christi,TX,Southland Conference,1,/wiki/Texas_A%26M%E2%80%93Corpus_Christi_Islanders,https://upload.wikimedia.org/wikipedia/en/e/eb/Texas_A%26M%E2%80%93Corpus_Christi_Islanders_logo.svg
206,206,Texas Christian University,Horned Frogs,Fort Worth,TX,Big 12 Conference,1,/wiki/TCU_Horned_Frogs,https://upload.wikimedia.org/wikipedia/commons/1/15/TCU_Horned_Frogs_logo.svg
207,207,Texas Southern University,Tigers,Houston,TX,Southwestern Athletic Conference,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
208,208,Texas State University,Bobcats,San Marcos,TX,Sun Belt Conference,1,/wiki/Ohio_Bobcats,https://upload.wikimedia.org/wikipedia/en/7/78/Ohio_Bobcats_logo.svg
209,209,Texas Tech University,Red Raiders,Lubbock,TX,Big 12 Conference,1,/wiki/Texas_Tech_Red_Raiders,https://upload.wikimedia.org/wikipedia/commons/4/4e/Texas_Tech_Athletics_logo.svg
210,210,"The Citadel, The Military College of South Carolina",Bulldogs,Charleston,SC,Southern Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
211,211,The College of William and Mary in Virginia,Tribe,Williamsburg,VA,Colonial Athletic Association,1,/wiki/William_%26_Mary_Tribe,https://upload.wikimedia.org/wikipedia/en/d/d9/William_and_Mary_Tribe_logo.svg
212,212,The George Washington University,Colonials,Washington,DC,Atlantic 10 Conference,1,/wiki/George_Washington_Colonials,https://upload.wikimedia.org/wikipedia/commons/a/aa/George_Washington_Colonials_logo.svg
213,213,The Ohio State University,Buckeyes,Columbus,OH,Big Ten Conference,1,/wiki/Ohio_State_Buckeyes,https://upload.wikimedia.org/wikipedia/commons/c/c1/Ohio_State_Buckeyes_logo.svg
214,214,The Ohio University,Bobcats,Athens,OH,Mid-American Conference,1,/wiki/Ohio_Bobcats,https://upload.wikimedia.org/wikipedia/en/7/78/Ohio_Bobcats_logo.svg
215,215,The Pennsylvania State University,Nittany Lions,State College,PA,Big Ten Conference,1,/wiki/Penn_State_Nittany_Lions,https://upload.wikimedia.org/wikipedia/en/3/3a/Penn_State_Nittany_Lions_logo.svg
216,216,The University of Akron,Zips,Akron,OH,Mid-American Conference,1,/wiki/Akron_Zips,https://upload.wikimedia.org/wikipedia/commons/0/01/Akron_Zips_logo_2022.svg
217,217,The University of Alabama,Crimson Tide,Tuscaloosa,AL,Southeastern Conference,1,/wiki/Alabama_Crimson_Tide,https://upload.wikimedia.org/wikipedia/commons/1/12/Alabama_Athletics_logo.svg
218,218,The University of New Mexico,Lobos,Albuquerque,NM,Mountain West Conference,1,/wiki/New_Mexico_Lobos,https://upload.wikimedia.org/wikipedia/en/4/45/New_Mexico_Lobos_logo.svg
219,219,The University of Tennessee at Chattanooga,Mocs,Chattanooga,TN,Southern Conference,1,/wiki/Chattanooga_Mocs,https://upload.wikimedia.org/wikipedia/commons/5/5d/Chattanooga_Mocs_logo.svg
220,220,The University of Tennessee at Martin,Skyhawks,Martin,TN,Ohio Valley Conference,1,/wiki/Stonehill_Skyhawks,https://upload.wikimedia.org/wikipedia/commons/e/ed/Stonehill_Skyhawks_logo.svg
221,221,"The University of Tennessee, Knoxville",Volunteers,Knoxville,TN,Southeastern Conference,1,/wiki/Tennessee_Volunteers,https://upload.wikimedia.org/wikipedia/commons/e/e3/Tennessee_Volunteers_logo.svg
222,222,The University of Texas at Arlington,Mavericks,Arlington,TX,Sun Belt Conference,1,/wiki/Omaha_Mavericks,https://upload.wikimedia.org/wikipedia/commons/7/73/Omaha_Mavericks_logo.svg
223,223,The University of Texas at Austin,Longhorns,Austin,TX,Big 12 Conference,1,/wiki/Texas_Longhorns,https://upload.wikimedia.org/wikipedia/commons/8/8d/Texas_Longhorns_logo.svg
224,224,The University of Texas at El Paso,Miners,El Paso,TX,Conference USA,1,/wiki/UTEP_Miners,https://upload.wikimedia.org/wikipedia/en/0/06/UTEP_Miners_logo.svg
225,225,The University of Texas at San Antonio,Roadrunners,San Antonio,TX,Conference USA,1,/wiki/UTSA_Roadrunners,https://upload.wikimedia.org/wikipedia/commons/8/84/UTSA_Roadrunners_logo.svg
226,226,The University of Texas Rio Grande Valley,Vaqueros,Edinburg,TX,Western Athletic Conference,1,/wiki/Texas%E2%80%93Rio_Grande_Valley_Vaqueros,https://upload.wikimedia.org/wikipedia/commons/d/dc/Texas%E2%80%93Rio_Grande_Valley_Vaqueros_logo.svg
227,227,The University of Tulsa,Golden Hurricane,Tulsa,OK,American Athletic Conference,1,/wiki/Tulsa_Golden_Hurricane,https://upload.wikimedia.org/wikipedia/commons/c/c4/Tulsa_Golden_Hurricane_logo.svg
228,228,The University of Vermont and State Agricultural College,Catamounts,Burlington,VT,America East Conference,1,/wiki/Western_Carolina_Catamounts,https://upload.wikimedia.org/wikipedia/en/5/50/Western_Carolina_Catamounts_logo.svg
229,229,Towson University,Tigers,Towson,MD,Colonial Athletic Association,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
230,230,Troy University,Trojans,Troy,AL,Sun Belt Conference,1,/wiki/USC_Trojans,https://upload.wikimedia.org/wikipedia/commons/9/94/USC_Trojans_logo.svg
231,231,Tulane University of Louisiana,Green Wave,New Orleans,LA,American Athletic Conference,1,/wiki/Tulane_Green_Wave,https://upload.wikimedia.org/wikipedia/en/2/28/Tulane_Green_Wave_logo.svg
232,232,United States Air Force Academy,Falcons,Colorado Springs,CO,Mountain West Conference,1,/wiki/Air_Force_Falcons,https://upload.wikimedia.org/wikipedia/commons/d/dc/Air_Force_Falcons_logo.svg
233,233,United States Military Academy,Black Knights,West Point,NY,Patriot League,1,/wiki/Army_Black_Knights,https://upload.wikimedia.org/wikipedia/commons/0/01/Army_West_Point_logo.svg
234,234,United States Naval Academy,Midshipmen,Annapolis,MD,Patriot League,1,/wiki/Navy_Midshipmen,https://upload.wikimedia.org/wikipedia/commons/a/a5/Navy_Athletics_logo.svg
235,235,University of Alabama at Birmingham,Blazers,Birmingham,AL,Conference USA,1,/wiki/UAB_Blazers,https://upload.wikimedia.org/wikipedia/en/f/ff/UAB_Blazers_logo.svg
236,236,University of Arizona,Wildcats,Tucson,AZ,Pac-12 Conference,1,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
237,237,University of Arkansas,Razorbacks,Fayetteville,AR,Southeastern Conference,1,/wiki/Arkansas_Razorbacks,https://upload.wikimedia.org/wikipedia/commons/8/81/Arkansas_Razorbacks_logo.svg
238,238,University of Arkansas at Little Rock,Trojans,Little Rock,AR,Ohio Valley Conference,1,/wiki/USC_Trojans,https://upload.wikimedia.org/wikipedia/commons/9/94/USC_Trojans_logo.svg
239,239,University of Arkansas at Pine Bluff,Golden Lions,Pine Bluff,AR,Southwestern Athletic Conference,1,/wiki/Arkansas%E2%80%93Pine_Bluff_Golden_Lions_and_Golden_Lady_Lions,https://upload.wikimedia.org/wikipedia/en/a/a6/Arkansas%E2%80%93Pine_Bluff_Golden_Lions_logo.svg
240,240,"University of California, Berkeley",Golden Bears,Berkeley,CA,Pac-12 Conference,1,/wiki/California_Golden_Bears,https://upload.wikimedia.org/wikipedia/commons/8/8b/California_Golden_Bears_logo.svg
241,241,"University of California, Davis",Aggies,Davis,CA,Big West Conference,1,/wiki/Utah_State_Aggies,https://upload.wikimedia.org/wikipedia/commons/5/59/Utah_State_Aggies_logo.svg
242,242,"University of California, Irvine",Anteaters,Irvine,CA,Big West Conference,1,/wiki/UC_Irvine_Anteaters,https://upload.wikimedia.org/wikipedia/commons/b/b6/UC_Irvine_Anteaters_logo.svg
243,243,"University of California, Los Angeles",Bruins,Los Angeles,CA,Pac-12 Conference,1,,
244,244,"University of California, Riverside",Highlanders,Riverside,CA,Big West Conference,1,/wiki/UC_Riverside_Highlanders,https://upload.wikimedia.org/wikipedia/commons/2/21/UC_Riverside_Highlanders_logo.svg
245,245,"University of California, Santa Barbara",Gauchos,Santa Barbara,CA,Big West Conference,1,/wiki/UC_Santa_Barbara_Gauchos,https://upload.wikimedia.org/wikipedia/en/a/a8/UC_Santa_Barbara_Gauchos_logo.svg
246,246,University of Central Arkansas,Bears,Conway,AR,ASUN Conference,1,/wiki/Northern_Colorado_Bears,https://upload.wikimedia.org/wikipedia/en/f/f9/Northern_Colorado_Bears_logo.svg
247,247,University of Central Florida,Knights,Orlando,FL,American Athletic Conference,1,/wiki/UCF_Knights,https://upload.wikimedia.org/wikipedia/commons/f/fd/UCF_Knights_logo.svg
248,248,University of Cincinnati,Bearcats,Cincinnati,OH,American Athletic Conference,1,/wiki/Cincinnati_Bearcats,https://upload.wikimedia.org/wikipedia/commons/2/2c/Cincinnati_Bearcats_logo.svg
249,249,University of Colorado Boulder,Buffaloes,Boulder,CO,Pac-12 Conference,1,/wiki/Colorado_Buffaloes,https://upload.wikimedia.org/wikipedia/en/d/d3/Colorado_Buffaloes_logo.svg
250,250,University of Connecticut,Huskies,Storrs,CT,Big East Conference,1,/wiki/Washington_Huskies,https://upload.wikimedia.org/wikipedia/commons/1/17/Washington_Huskies_logo.svg
251,251,University of Dayton,Flyers,Dayton,OH,Atlantic 10 Conference,1,/wiki/Dayton_Flyers,https://upload.wikimedia.org/wikipedia/commons/d/d0/Dayton_Flyers_logo.svg
252,252,University of Delaware,Fightin' Blue Hens,Newark,DE,Colonial Athletic Association,1,/wiki/Delaware_Fightin%27_Blue_Hens,https://upload.wikimedia.org/wikipedia/en/1/13/Delaware_Fightin%27_Blue_Hens_logo.svg
253,253,University of Denver,Pioneers,Denver,CO,Summit League,1,/wiki/Denver_Pioneers,https://upload.wikimedia.org/wikipedia/commons/6/69/Denver_Pioneers_logo.svg
254,254,University of Detroit Mercy,Titans,Detroit,MI,Horizon League,1,/wiki/Detroit_Mercy_Titans,https://upload.wikimedia.org/wikipedia/en/a/a6/Detroit_Titans_logo.svg
255,255,University of Evansville,Purple Aces,Evansville,IN,Missouri Valley Conference,1,/wiki/Evansville_Purple_Aces,https://upload.wikimedia.org/wikipedia/commons/5/5b/Evansville_Athletics_logo.svg
256,256,University of Florida,Gators,Gainesville,FL,Southeastern Conference,1,/wiki/Florida_Gators,https://upload.wikimedia.org/wikipedia/en/1/14/Florida_Gators_gator_logo.svg
257,257,University of Georgia,Bulldogs,Athens,GA,Southeastern Conference,1,/wiki/Yale_Bulldogs,https://upload.wikimedia.org/wikipedia/en/e/e5/Yale_Bulldogs_logo.svg
258,258,University of Hartford,Hawks,Hartford,CT,America East Conference,1,/wiki/UMES_Hawks,https://upload.wikimedia.org/wikipedia/en/6/65/Maryland_Eastern_Shore_Hawks_logo.svg
259,259,University of Hawaiʻi at Mānoa,Rainbow Warriors,Honolulu,HI,Big West Conference,1,/wiki/Hawaii_Rainbow_Warriors_and_Rainbow_Wahine,https://upload.wikimedia.org/wikipedia/commons/d/de/Hawaii_Warriors_logo.svg
260,260,University of Houston,Cougars,Houston,TX,American Athletic Conference,1,/wiki/Washington_State_Cougars,https://upload.wikimedia.org/wikipedia/en/0/07/Washington_State_Cougars_logo.svg
261,261,University of Idaho,Vandals,Moscow,ID,Big Sky Conference,1,/wiki/Idaho_Vandals,https://upload.wikimedia.org/wikipedia/commons/0/03/Idaho_Vandals_logo.svg
262,262,University of Illinois Chicago,Flames,Chicago,IL,Missouri Valley Conference,1,/wiki/UIC_Flames,
263,263,University of Illinois Urbana-Champaign,Fighting Illini,Urbana,IL,Big Ten Conference,1,/wiki/Illinois_Fighting_Illini,https://upload.wikimedia.org/wikipedia/commons/9/91/Illinois_Fighting_Illini_logo.svg
264,264,University of Kansas,Jayhawks,Lawrence,KS,Big 12 Conference,1,/wiki/Kansas_Jayhawks,https://upload.wikimedia.org/wikipedia/en/f/f4/Kansas_Jayhawks_logo.svg
265,265,University of Kentucky,Wildcats,Lexington,KY,Southeastern Conference,1,/wiki/Weber_State_Wildcats,https://upload.wikimedia.org/wikipedia/en/f/f2/Weber_State_Wildcats_logo.svg
266,266,University of Louisiana at Lafayette,Ragin' Cajuns,Lafayette,LA,Sun Belt Conference,1,/wiki/Louisiana_Ragin%27_Cajuns,https://upload.wikimedia.org/wikipedia/en/0/06/Ragin_Cajuns_logo.svg
267,267,University of Louisiana at Monroe,Warhawks,Monroe,LA,Sun Belt Conference,1,/wiki/Louisiana%E2%80%93Monroe_Warhawks,https://upload.wikimedia.org/wikipedia/en/c/c9/Louisiana-Monroe_Warhawks_logo.svg
268,268,University of Louisville,Cardinals,Louisville,KY,Atlantic Coast Conference,1,/wiki/University_of_the_Incarnate_Word_Cardinals,https://upload.wikimedia.org/wikipedia/en/e/ea/Incarnate_Word_Cardinals_logo.svg
269,269,University of Maine,Black Bears,Orono,ME,America East Conference,1,/wiki/Maine_Black_Bears,https://upload.wikimedia.org/wikipedia/en/d/d3/Maine_Black_Bears_logo.svg
270,270,"University of Maryland, Baltimore County",Retrievers,Catonsville,MD,America East Conference,1,/wiki/UMBC_Retrievers,https://upload.wikimedia.org/wikipedia/en/c/cc/UMBC_Retrievers_logo.svg
271,271,"University of Maryland, College Park",Terrapins,College Park,MD,Big Ten Conference,1,/wiki/Maryland_Terrapins,https://upload.wikimedia.org/wikipedia/commons/a/a6/Maryland_Terrapins_logo.svg
272,272,University of Maryland Eastern Shore,Hawks,Princess Anne,MD,Mid-Eastern Athletic Conference,1,/wiki/UMES_Hawks,https://upload.wikimedia.org/wikipedia/en/6/65/Maryland_Eastern_Shore_Hawks_logo.svg
273,273,University of Massachusetts Amherst,Minutemen,Amherst,MA,Atlantic 10 Conference,1,/wiki/UMass_Minutemen_and_Minutewomen,https://upload.wikimedia.org/wikipedia/commons/2/23/UMass_Amherst_athletics_logo.svg
274,274,University of Massachusetts Lowell,River Hawks,Lowell,MA,America East Conference,1,/wiki/UMass_Lowell_River_Hawks,https://upload.wikimedia.org/wikipedia/en/4/43/UMass_Lowell_River_Hawks_logo.svg
275,275,University of Memphis,Tigers,Memphis,TN,American Athletic Conference,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
276,276,University of Miami,Hurricanes,Coral Gables,FL,Atlantic Coast Conference,1,/wiki/Miami_Hurricanes,https://upload.wikimedia.org/wikipedia/commons/e/e9/Miami_Hurricanes_logo.svg
277,277,University of Michigan,Wolverines,Ann Arbor,MI,Big Ten Conference,1,/wiki/Utah_Valley_Wolverines,https://upload.wikimedia.org/wikipedia/en/c/c8/Utah_Valley_Wolverines_logo.svg
278,278,University of Minnesota,Golden Gophers,Minneapolis,MN,Big Ten Conference,1,/wiki/Minnesota_Golden_Gophers,https://upload.wikimedia.org/wikipedia/commons/f/f9/Minnesota_Golden_Gophers_logo.svg
279,279,University of Mississippi,Rebels,Oxford,MS,Southeastern Conference,1,/wiki/UNLV_Rebels,https://upload.wikimedia.org/wikipedia/commons/f/f6/UNLV_Rebels_wordmark.svg
280,280,University of Missouri–Columbia,Tigers,Columbia,MO,Southeastern Conference,1,/wiki/Pacific_Tigers,https://upload.wikimedia.org/wikipedia/en/5/5e/Pacific_Tigers_logo.svg
281,281,University of Missouri–Kansas City,Roos,Kansas City,MO,Summit League,1,/wiki/Kansas_City_Roos,https://upload.wikimedia.org/wikipedia/en/7/75/Kansas_City_Roos_logo.svg
282,282,University of Montana,Grizzlies,Missoula,MT,Big Sky Conference,1,/wiki/Montana_Grizzlies_and_Lady_Griz,https://upload.wikimedia.org/wikipedia/commons/3/3b/Montana_Griz_logo.svg
283,283,University of Nebraska–Lincoln,Cornhuskers,Lincoln,NE,Big Ten Conference,1,/wiki/Nebraska_Cornhuskers,https://upload.wikimedia.org/wikipedia/commons/e/e5/Nebraska_Cornhuskers_logo.svg
284,284,University of Nebraska at Omaha,Mavericks,Omaha,NE,Summit League,1,/wiki/Omaha_Mavericks,https://upload.wikimedia.org/wikipedia/commons/7/73/Omaha_Mavericks_logo.svg
